Date,Period,dump_date,runtype,value
20180406,4,20180406001500,DANF,25200
20180406,5,20180406004500,DANF,25175
20180406,6,20180406011500,DANF,24858
20180406,7,20180406014500,DANF,24611
20180406,8,20180406021500,DANF,24454
20180406,9,20180406024500,DANF,24170
20180406,10,20180406031500,DANF,24100
20180406,11,20180406034600,DANF,24639
20180406,12,20180406041500,DANF,25596
20180406,13,20180406044500,DANF,27602
20180406,14,20180406051500,DANF,29726
20180406,15,20180406054600,DANF,32334
20180406,16,20180406061500,DANF,33871
20180406,17,20180406064500,DANF,34926
20180406,18,20180406071500,DANF,35200
20180406,19,20180406071500,DANF,34600
20180406,20,20180406081500,DANF,34030
20180406,21,20180406084600,DANF,33205
20180406,22,20180406091500,DANF,32600
20180406,23,20180406094500,DANF,32414
20180406,24,20180406101500,DANF,32293
20180406,25,20180406104500,DANF,31588
20180406,26,20180406111500,DANF,31224
20180406,27,20180406114500,DANF,30722
20180406,28,20180406121600,DANF,30356
20180406,29,20180406124600,DANF,30327
20180406,30,20180406131500,DANF,30101
20180406,31,20180406134600,DANF,30001
20180406,32,20180406141500,DANF,29900
20180406,33,20180406144600,DANF,30395
20180406,34,20180406151500,DANF,31403
20180406,35,20180406154500,DANF,32367
20180406,36,20180406161500,DANF,33072
20180406,37,20180406164500,DANF,33800
20180406,38,20180406171500,DANF,34300
20180406,39,20180406174500,DANF,34300
20180406,40,20180406181600,DANF,34829
20180406,41,20180406184500,DANF,36100
20180406,42,20180406191500,DANF,35480
20180406,43,20180406194500,DANF,34326
20180406,44,20180406201500,DANF,32680
20180406,45,20180406204500,DANF,31003
20180406,46,20180406211500,DANF,29268
20180406,47,20180406214500,DANF,27532
20180406,48,20180406221500,DANF,26200
20180407,1,20180406224500,DANF,24500
20180407,2,20180406231500,DANF,23700
20180407,3,20180406234500,DANF,24025
20180407,4,20180407001500,DANF,24700
20180407,5,20180407004600,DANF,24566
20180407,6,20180407011500,DANF,24239
20180407,7,20180407014500,DANF,23813
20180407,8,20180407021500,DANF,23558
20180407,9,20180407024500,DANF,23219
20180407,10,20180407031500,DANF,23000
20180407,11,20180407034600,DANF,23290
20180407,12,20180407041500,DANF,23825
20180407,13,20180407044500,DANF,24881
20180407,14,20180407051500,DANF,25868
20180407,15,20180407054500,DANF,27666
20180407,16,20180407061500,DANF,29204
20180407,17,20180407064500,DANF,30885
20180407,18,20180407071500,DANF,31700
20180407,19,20180407071500,DANF,32757
20180407,20,20180407081500,DANF,33177
20180407,21,20180407084600,DANF,33400
20180407,22,20180407091500,DANF,33100
20180407,23,20180407094500,DANF,32757
20180407,24,20180407101500,DANF,32456
20180407,25,20180407104500,DANF,32455
20180407,26,20180407111500,DANF,31870
20180407,27,20180407114500,DANF,31156
20180407,28,20180407121500,DANF,30741
20180407,29,20180407124600,DANF,30624
20180407,30,20180407131500,DANF,30400
20180407,31,20180407134600,DANF,30649
20180407,32,20180407142100,DANF,30738
20180407,33,20180407144500,DANF,31191
20180407,34,20180407151500,DANF,32170
20180407,35,20180407154500,DANF,32558
20180407,36,20180407161500,DANF,33322
20180407,37,20180407164500,DANF,33800
20180407,38,20180407171500,DANF,34087
20180407,39,20180407174500,DANF,34000
20180407,40,20180407181500,DANF,34009
20180407,41,20180407184500,DANF,34600
20180407,42,20180407191500,DANF,34344
20180407,43,20180407194500,DANF,33514
20180407,44,20180407201500,DANF,32243
20180407,45,20180407204500,DANF,30699
20180407,46,20180407211500,DANF,29173
20180407,47,20180407214500,DANF,27577
20180407,48,20180407221500,DANF,26200
20180408,1,20180407224500,DANF,24800
20180408,2,20180407231500,DANF,24407
20180408,3,20180407234600,DANF,24400
20180408,4,20180408001500,DANF,24800
20180408,5,20180408004500,DANF,24619
20180408,6,20180408011500,DANF,24211
20180408,7,20180408014500,DANF,23785
20180408,8,20180408021500,DANF,23527
20180408,9,20180408024500,DANF,23133
20180408,10,20180408031500,DANF,22900
20180408,11,20180408034500,DANF,23020
20180408,12,20180408041500,DANF,23256
20180408,13,20180408044500,DANF,23981
20180408,14,20180408051500,DANF,24335
20180408,15,20180408054500,DANF,25410
20180408,16,20180408061500,DANF,26445
20180408,17,20180408064500,DANF,27645
20180408,18,20180408071500,DANF,28400
20180408,19,20180408071500,DANF,29771
20180408,20,20180408081500,DANF,30852
20180408,21,20180408084500,DANF,31600
20180408,22,20180408091500,DANF,31729
20180408,23,20180408094500,DANF,32061
20180408,24,20180408101500,DANF,32384
20180408,25,20180408104500,DANF,32600
20180408,26,20180408111600,DANF,32210
20180408,27,20180408114500,DANF,31732
20180408,28,20180408121500,DANF,31160
20180408,29,20180408124500,DANF,31074
20180408,30,20180408131500,DANF,31000
20180408,31,20180408134500,DANF,31209
20180408,32,20180408141500,DANF,31622
20180408,33,20180408144500,DANF,32232
20180408,34,20180408151500,DANF,33176
20180408,35,20180408154500,DANF,33872
20180408,36,20180408161500,DANF,34270
20180408,37,20180408164500,DANF,34500
20180408,38,20180408171500,DANF,34800
20180408,39,20180408174500,DANF,34938
20180408,40,20180408181500,DANF,35178
20180408,41,20180408184500,DANF,35400
20180408,42,20180408191500,DANF,34610
20180408,43,20180408194500,DANF,33510
20180408,44,20180408201500,DANF,31947
20180408,45,20180408204600,DANF,30659
20180408,46,20180408211500,DANF,28854
20180408,47,20180408214500,DANF,27034
20180408,48,20180408221500,DANF,25600
20180409,1,20180408224500,DANF,24300
20180409,2,20180408231500,DANF,23800
20180409,3,20180408234500,DANF,24173
20180409,4,20180409001500,DANF,24774
20180409,5,20180409004500,DANF,24800
20180409,6,20180409011500,DANF,24597
20180409,7,20180409014500,DANF,24318
20180409,8,20180409021500,DANF,24114
20180409,9,20180409024500,DANF,24000
20180409,10,20180409031500,DANF,24006
20180409,11,20180409034500,DANF,24623
20180409,12,20180409041500,DANF,25756
20180409,13,20180409044500,DANF,28428
20180409,14,20180409051500,DANF,30553
20180409,15,20180409054500,DANF,33494
20180409,16,20180409061500,DANF,35500
20180409,17,20180409064500,DANF,37182
20180409,18,20180409071500,DANF,37900
20180409,19,20180409071500,DANF,38060
20180409,20,20180409081500,DANF,38100
20180409,21,20180409084500,DANF,38167
20180409,22,20180409091500,DANF,38000
20180409,23,20180409094500,DANF,37829
20180409,24,20180409101500,DANF,37665
20180409,25,20180409104600,DANF,37584
20180409,26,20180409111500,DANF,37421
20180409,27,20180409114600,DANF,37401
20180409,28,20180409121600,DANF,36979
20180409,29,20180409124500,DANF,36905
20180409,30,20180409131500,DANF,36700
20180409,31,20180409134500,DANF,36735
20180409,32,20180409141500,DANF,36938
20180409,33,20180409144500,DANF,37464
20180409,34,20180409151500,DANF,38212
20180409,35,20180409154600,DANF,38963
20180409,36,20180409161500,DANF,39230
20180409,37,20180409164500,DANF,39300
20180409,38,20180409171600,DANF,39414
20180409,39,20180409174500,DANF,39300
20180409,40,20180409181500,DANF,39501
20180409,41,20180409184500,DANF,39800
20180409,42,20180409191500,DANF,38691
20180409,43,20180409194500,DANF,37111
20180409,44,20180409201500,DANF,34913
20180409,45,20180409204500,DANF,32710
20180409,46,20180409211500,DANF,30208
20180409,47,20180409214500,DANF,28002
20180409,48,20180409221500,DANF,26100
20180410,1,20180409224500,DANF,24800
20180410,2,20180409231500,DANF,23900
20180410,3,20180409234600,DANF,23959
20180410,4,20180410001500,DANF,24600
20180410,5,20180410004500,DANF,24500
20180410,6,20180410011500,DANF,24351
20180410,7,20180410014500,DANF,24205
20180410,8,20180410021500,DANF,24180
20180410,9,20180410024500,DANF,24100
20180410,10,20180410031500,DANF,24127
20180410,11,20180410034500,DANF,24710
20180410,12,20180410041500,DANF,25830
20180410,13,20180410044500,DANF,28331
20180410,14,20180410051500,DANF,30797
20180410,15,20180410054500,DANF,33843
20180410,16,20180410061500,DANF,35514
20180410,17,20180410064500,DANF,36988
20180410,18,20180410071500,DANF,37400
20180410,19,20180410071500,DANF,38000
20180410,20,20180410081500,DANF,37702
20180410,21,20180410084500,DANF,37536
20180410,22,20180410091500,DANF,37368
20180410,23,20180410094500,DANF,37369
20180410,24,20180410101600,DANF,37281
20180410,25,20180410104500,DANF,38200
20180410,26,20180410111600,DANF,37927
20180410,27,20180410114500,DANF,37677
20180410,28,20180410121500,DANF,37158
20180410,29,20180410124600,DANF,36827
20180410,30,20180410131500,DANF,36334
20180410,31,20180410134500,DANF,36063
20180410,32,20180410141600,DANF,36000
20180410,33,20180410144500,DANF,36243
20180410,34,20180410151500,DANF,36887
20180410,35,20180410154500,DANF,37565
20180410,36,20180410161600,DANF,37846
20180410,37,20180410164500,DANF,38000
20180410,38,20180410171500,DANF,37895
20180410,39,20180410174500,DANF,37800
20180410,40,20180410181500,DANF,38164
20180410,41,20180410184500,DANF,38900
20180410,42,20180410191500,DANF,38271
20180410,43,20180410194600,DANF,36784
20180410,44,20180410201500,DANF,34625
20180410,45,20180410204500,DANF,32667
20180410,46,20180410211500,DANF,30499
20180410,47,20180410214500,DANF,28205
20180410,48,20180410221500,DANF,26400
20180411,1,20180410224500,DANF,24900
20180411,2,20180410231500,DANF,24800
20180411,3,20180410234500,DANF,24976
20180411,4,20180411001500,DANF,25700
20180411,5,20180411004500,DANF,25584
20180411,6,20180411011500,DANF,25177
20180411,7,20180411014500,DANF,24834
20180411,8,20180411021500,DANF,24585
20180411,9,20180411024500,DANF,24396
20180411,10,20180411031500,DANF,24200
20180411,11,20180411034500,DANF,24719
20180411,12,20180411041500,DANF,25808
20180411,13,20180411044500,DANF,28387
20180411,14,20180411051700,DANF,30611
20180411,15,20180411054500,DANF,33455
20180411,16,20180411061500,DANF,35488
20180411,17,20180411064500,DANF,37047
20180411,18,20180411071500,DANF,37500
20180411,19,20180411071500,DANF,38200
20180411,20,20180411081500,DANF,37974
20180411,21,20180411084500,DANF,37809
20180411,22,20180411091500,DANF,37629
20180411,23,20180411095100,DANF,37700
20180411,24,20180411101500,DANF,37756
20180411,25,20180411104500,DANF,37800
20180411,26,20180411111500,DANF,37605
20180411,27,20180411114500,DANF,37533
20180411,28,20180411121600,DANF,36987
20180411,29,20180411124500,DANF,36984
20180411,30,20180411131500,DANF,36800
20180411,31,20180411134500,DANF,36821
20180411,32,20180411141600,DANF,36970
20180411,33,20180411144700,DANF,37513
20180411,34,20180411151600,DANF,38105
20180411,35,20180411154500,DANF,38385
20180411,36,20180411161500,DANF,38500
20180411,37,20180411164500,DANF,38497
20180411,38,20180411171500,DANF,38502
20180411,39,20180411174500,DANF,38200
20180411,40,20180411181600,DANF,38456
20180411,41,20180411184500,DANF,39100
20180411,42,20180411191600,DANF,38191
20180411,43,20180411194600,DANF,36792
20180411,44,20180411201600,DANF,34968
20180411,45,20180411204500,DANF,32964
20180411,46,20180411211500,DANF,30762
20180411,47,20180411214600,DANF,28529
20180411,48,20180411221500,DANF,26700
20180412,1,20180411224500,DANF,25300
20180412,2,20180411231500,DANF,24800
20180412,3,20180411234500,DANF,25355
20180412,4,20180412001500,DANF,26100
20180412,5,20180412004500,DANF,26026
20180412,6,20180412011500,DANF,25613
20180412,7,20180412014500,DANF,25276
20180412,8,20180412021500,DANF,24890
20180412,9,20180412024500,DANF,24718
20180412,10,20180412031500,DANF,24700
20180412,11,20180412034500,DANF,25253
20180412,12,20180412041600,DANF,26317
20180412,13,20180412044500,DANF,28725
20180412,14,20180412051500,DANF,30923
20180412,15,20180412054500,DANF,33690
20180412,16,20180412061500,DANF,35490
20180412,17,20180412064500,DANF,37071
20180412,18,20180412071500,DANF,37300
20180412,19,20180412071500,DANF,37700
20180412,20,20180412081500,DANF,37658
20180412,21,20180412084500,DANF,37688
20180412,22,20180412091500,DANF,37748
20180412,23,20180412094500,DANF,37900
20180412,24,20180412101500,DANF,37638
20180412,25,20180412104500,DANF,37767
20180412,26,20180412111500,DANF,37693
20180412,27,20180412114600,DANF,37650
20180412,28,20180412121500,DANF,37131
20180412,29,20180412124600,DANF,37156
20180412,30,20180412131600,DANF,37000
20180412,31,20180412134600,DANF,37062
20180412,32,20180412141600,DANF,37253
20180412,33,20180412144600,DANF,37840
20180412,34,20180412151500,DANF,38479
20180412,35,20180412154600,DANF,38804
20180412,36,20180412161600,DANF,38964
20180412,37,20180412164500,DANF,39000
20180412,38,20180412171600,DANF,39107
20180412,39,20180412174500,DANF,38900
20180412,40,20180412181600,DANF,38705
20180412,41,20180412184600,DANF,38900
20180412,42,20180412191500,DANF,38125
20180412,43,20180412194500,DANF,36853
20180412,44,20180412201600,DANF,35145
20180412,45,20180412204500,DANF,33243
20180412,46,20180412211500,DANF,31127
20180412,47,20180412214600,DANF,28965
20180412,48,20180412221600,DANF,27200
20180413,1,20180412224600,DANF,25900
20180413,2,20180412231500,DANF,25200
20180413,3,20180412234500,DANF,25210
20180413,4,20180413001500,DANF,26100
20180413,5,20180413004500,DANF,26456
20180413,6,20180413011500,DANF,26139
20180413,7,20180413014500,DANF,25898
20180413,8,20180413021500,DANF,25629
20180413,9,20180413024500,DANF,25531
20180413,10,20180413031500,DANF,25500
20180413,11,20180413034600,DANF,26214
20180413,12,20180413041500,DANF,27009
20180413,13,20180413044500,DANF,29471
20180413,14,20180413051500,DANF,32250
20180413,15,20180413054600,DANF,35381
20180413,16,20180413061600,DANF,37302
20180413,17,20180413064500,DANF,38384
20180413,18,20180413071600,DANF,38500
20180413,19,20180413071600,DANF,38989
20180413,20,20180413081600,DANF,39036
20180413,21,20180413084500,DANF,39100
20180413,22,20180413091500,DANF,39000
20180413,23,20180413094500,DANF,38497
20180413,24,20180413101500,DANF,38223
20180413,25,20180413104500,DANF,38780
20180413,26,20180413111500,DANF,38612
20180413,27,20180413114500,DANF,38223
20180413,28,20180413121500,DANF,38042
20180413,29,20180413124500,DANF,38177
20180413,30,20180413131600,DANF,37980
20180413,31,20180413134600,DANF,37678
20180413,32,20180413141500,DANF,37600
20180413,33,20180413144600,DANF,37796
20180413,34,20180413151600,DANF,38199
20180413,35,20180413154500,DANF,38500
20180413,36,20180413161500,DANF,38431
20180413,37,20180413164500,DANF,38385
20180413,38,20180413171500,DANF,38469
20180413,39,20180413174500,DANF,38200
20180413,40,20180413181500,DANF,38289
20180413,41,20180413184500,DANF,38700
20180413,42,20180413191500,DANF,38501
20180413,43,20180413194500,DANF,37530
20180413,44,20180413201600,DANF,35893
20180413,45,20180413204500,DANF,33697
20180413,46,20180413211500,DANF,31704
20180413,47,20180413214600,DANF,29768
20180413,48,20180413221500,DANF,28100
20180414,1,20180413224500,DANF,26100
20180414,2,20180413231500,DANF,25200
20180414,3,20180413234500,DANF,25284
20180414,4,20180414001500,DANF,25900
20180414,5,20180414004500,DANF,25617
20180414,6,20180414011500,DANF,25221
20180414,7,20180414014500,DANF,24925
20180414,8,20180414021500,DANF,24554
20180414,9,20180414024500,DANF,24221
20180414,10,20180414031500,DANF,24142
20180414,11,20180414034600,DANF,24100
20180414,12,20180414041500,DANF,24301
20180414,13,20180414044500,DANF,25194
20180414,14,20180414051500,DANF,26228
20180414,15,20180414054500,DANF,27954
20180414,16,20180414061500,DANF,29207
20180414,17,20180414064500,DANF,30733
20180414,18,20180414071500,DANF,31400
20180414,19,20180414071500,DANF,32000
20180414,20,20180414081500,DANF,31995
20180414,21,20180414084500,DANF,31975
20180414,22,20180414091500,DANF,31000
20180414,23,20180414094500,DANF,29952
20180414,24,20180414101500,DANF,29872
20180414,25,20180414104600,DANF,29793
20180414,26,20180414111500,DANF,28614
20180414,27,20180414114600,DANF,28054
20180414,28,20180414121500,DANF,27725
20180414,29,20180414124500,DANF,27369
20180414,30,20180414131500,DANF,26936
20180414,31,20180414134600,DANF,26692
20180414,32,20180414141600,DANF,26600
20180414,33,20180414144600,DANF,26889
20180414,34,20180414151500,DANF,27810
20180414,35,20180414154500,DANF,29084
20180414,36,20180414161500,DANF,30081
20180414,37,20180414164500,DANF,30800
20180414,38,20180414171500,DANF,32700
20180414,39,20180414174500,DANF,33003
20180414,40,20180414181500,DANF,33094
20180414,41,20180414184500,DANF,33713
20180414,42,20180414191500,DANF,34000
20180414,43,20180414194500,DANF,33178
20180414,44,20180414201500,DANF,32027
